7.339287454989343873e-01	7.639804347503451609e-01	7.286216630336525002e-01	6.553205485404623998e-01	7.116422489689966380e-02
1.070827773840923314e-01	3.637470190817400084e-01	3.380741328186758210e-01	4.253947543889744498e-01	2.771153531192527275e-01
4.255111444304074952e-01	7.879828638256959339e-01	3.396665043513185100e-01	4.686092005054923737e-01	4.847115275807916124e-01
9.309886924543318010e-01	7.933961496100673250e-01	8.836772291365029286e-01	1.493954878919082629e-01	6.353910332072520983e-02
8.888897323874462852e-01	8.812325842495769557e-01	7.308498632860372934e-01	2.703170079191714592e-01	8.104535483357985237e-01
3.187227314257655708e-01	1.652766416870204980e-01	6.351053894838304403e-01	6.063953150420567928e-01	6.666515450022916234e-01
4.132027944075588044e-01	8.922254295066037733e-01	9.248305281044293391e-01	9.227122815588384430e-02	9.427457284002654925e-01
5.112974063280293358e-01	8.740517714559278284e-01	3.526360563652559676e-01	6.704549896990614766e-01	2.975392268124182893e-01
5.143121495903352214e-01	8.122031265712174042e-01	8.378639354656197691e-01	3.433685365491113695e-01	8.009951531767700583e-01
9.572288472594012720e-01	5.156390714735142877e-01	1.837008411741947178e-03	2.172916934660406030e-01	5.491826939339627955e-02
5.868653081175597697e-01	6.095959154320281792e-01	9.259218439666028200e-02	8.955779222873968548e-01	1.982765054205765098e-01
6.438202795173917359e-01	3.229739340270679770e-01	6.957090192452983768e-01	8.033207738976770873e-01	6.114992546558178921e-01
4.690427764232777408e-01	3.741734286748465976e-02	9.297418316978529607e-01	3.912444093269851209e-02	4.886176949427911698e-02
8.364191432500254209e-01	8.449477284566194735e-01	4.696576238478765708e-01	4.400866963394209908e-01	7.787806606515503827e-01
4.172646192620897976e-01	8.227160239297470756e-01	4.054201953472380549e-02	9.263759425993114416e-01	7.987762476642614740e-01
6.177710484171885508e-01	6.449517484549315283e-01	3.874256201817316558e-01	9.574309448701570080e-01	7.953971937246040458e-01
8.441944616446603877e-01	8.901841789599973520e-02	6.925672095872266176e-01	6.325204686042585900e-01	5.753283067755354807e-04
3.463357401232708410e-01	2.290649759540097641e-02	6.359969831866792989e-01	4.039923736224064754e-01	9.306805796582943158e-01
1.184788300920947002e-03	1.232181486170680351e-01	6.825876892381895766e-01	6.602533321362830110e-01	9.170155056319164721e-01
8.668049360004749238e-01	5.309660989646077800e-01	5.044786193286194820e-01	1.011755808240477617e-02	3.944029309012067053e-01
9.794334100753930850e-01	4.477135014141836455e-01	1.107460628952513515e-01	3.925157616491405932e-01	6.754923932602414638e-01
2.490367067948866531e-01	5.482387523561519371e-01	9.019076645293492289e-01	2.173055095102996992e-01	9.212803652224326179e-01
6.819276838732734047e-01	9.986119077821306034e-01	7.870997240072039602e-01	4.849895984437481156e-01	4.011855190507237490e-01
3.161850695232953923e-01	1.359050993499297810e-01	8.363644304927193573e-01	7.470167845992523592e-01	8.132998516891087881e-02
9.177772317015697734e-01	2.553224794494746153e-02	7.452868842632826007e-01	2.804532027537649519e-01	3.104352752414818450e-01
5.217185661246801498e-01	8.118677102405555956e-01	5.850552101255579451e-02	6.778051888022377236e-01	7.247121129405441620e-01
6.539987359679997336e-01	5.801231252563661123e-01	3.225346650694833617e-01	9.339110031137026757e-01	5.844674570206164210e-01
7.928778256180762929e-01	4.913582436355844463e-01	7.209673579707495117e-01	4.935730344057966956e-01	8.184716008315162661e-02
1.634111542125182837e-02	6.206887479510423411e-01	7.893859466063568586e-01	3.455740960842091924e-01	2.089539686124857187e-01
1.606051579020445486e-01	8.145787133035096161e-01	7.844074947385175633e-01	2.737479488177699816e-01	3.760896993967766111e-01
6.620982657084917289e-02	1.039348465101188612e-01	8.639882438516953700e-01	1.985143319400363149e-01	1.318646875872206969e-01
8.888468290945286121e-01	5.237169995501542719e-01	9.440621859341417066e-01	7.583629959879568672e-01	3.220038145282495545e-01
4.678938760274746755e-01	3.126381608732224926e-01	3.403564027010219650e-01	8.356594304395308370e-01	9.415323549429036598e-01
7.640944290933169292e-01	7.692381279917782644e-01	6.491446502853505107e-01	4.075297845824261689e-01	1.288089917638182147e-01
8.195628861911361529e-01	1.383338628512080781e-01	9.447110377825402860e-01	8.830560186539193612e-01	2.299569617707474256e-01
5.415757953323202534e-01	9.469627834929752463e-01	5.383519119461884772e-01	1.563840363403741218e-01	2.293237561058645291e-01
6.730889113464346707e-01	6.187341314200975884e-01	5.214924404564199589e-01	9.162573055056618676e-01	9.334372227780386444e-01
5.671158183966051869e-01	3.374070233812442865e-01	2.855409541992532940e-01	7.762151061210003089e-01	1.853453672631163451e-01
5.023980121488954564e-01	9.073667077119605961e-01	5.930513089787562420e-01	9.895862557835977125e-02	8.319109283342644989e-01
1.834362101496735953e-01	4.129936377312912743e-01	2.214072038141018384e-01	7.816986898335716027e-01	6.553688533004820016e-01
8.504836281637457862e-01	5.660634756854607819e-01	3.866180505862886196e-01	9.169406166580906792e-01	5.145002759072193621e-01
4.284462619390603244e-01	2.188867436611319217e-01	5.291899679456925076e-01	8.483431298842051271e-01	1.317643216265506068e-01
1.391221099689651242e-01	2.170572221322955020e-01	6.038209008596374661e-01	6.571822942402235634e-01	8.539883458344584843e-01
9.993915922065621515e-01	8.332869139246669166e-01	4.970553550862036873e-01	9.410606168564017437e-02	6.223926561389557799e-01
3.459862743165731391e-01	9.856775587818822348e-02	6.085589199485799128e-01	2.780140676660793897e-01	5.777796023887094012e-01
8.027615522245562518e-01	2.941006201113254281e-01	7.608470273479965851e-01	5.045616109573571872e-01	4.934285139393612685e-02
2.675298191749806431e-01	6.616335581358212536e-01	5.615946346977069847e-01	8.036212884526144906e-01	3.918782854400044702e-01
2.548083588738621064e-01	5.435799887347697590e-01	9.484446901114332862e-01	6.891481966209775933e-01	5.688113396118678056e-01
2.416800110315038275e-01	8.269027559761937818e-01	6.662619044641733268e-01	9.187197206326122023e-01	3.023420998138405258e-01
3.946629946629601760e-01	6.902608918739990829e-01	1.345905730934271460e-01	4.569486388887170625e-01	6.362662815589690268e-01
3.269448813079109950e-01	1.141173819274901025e-01	6.728806113572732839e-01	1.226960502763712046e-01	3.131228941455975745e-01
6.720912806470047407e-02	3.379240919906322249e-01	2.706324564565053548e-01	1.154534779136905387e-01	7.436046879497421047e-01
5.987679041727367313e-01	7.268754423004255560e-01	7.767100615196176339e-02	6.195394087998213895e-01	7.981296364802356047e-01
5.552471465925519212e-01	9.345992752983293128e-01	3.152113755454114541e-01	1.013947480253175604e-01	9.813099131609758219e-01
1.230666313714280369e-01	8.254153777097308353e-01	5.219327533494252380e-01	1.171771563069858857e-01	8.385261087841552330e-01
5.764905253288176157e-01	4.526894581394509398e-01	7.351535022597861513e-01	7.474118805065883553e-01	2.720040922638257141e-01
2.415871548155490434e-02	7.072990419557126929e-01	5.026641933763077441e-01	7.731396382712153459e-01	1.430036060452811730e-01
1.560787534580541092e-01	6.154350980736345011e-02	6.504997834199538476e-01	9.278374277712945206e-01	7.629304085381612976e-01
1.608600166162084122e-01	3.955998928455776165e-01	7.556001807585166485e-02	1.200647459313575194e-01	2.690349632730172358e-01
9.828390255064457515e-01	1.116018347343420425e-01	9.898601092972563187e-01	6.113747023658711033e-02	9.311332414704960314e-01
9.754289814649155232e-01	8.446362240221527706e-02	6.581681259201744849e-01	7.914274503730230892e-01	9.146528712472049572e-01
4.829442463924109585e-01	8.252456854070842063e-01	9.347893550958060738e-01	1.007824092882452227e-01	6.631685883926383696e-01
1.673185654563303926e-01	6.006179255692358776e-01	8.858825733575861339e-01	5.728820257196821641e-01	1.366036503560175142e-02
5.077057863119508463e-01	6.495404868733707371e-01	8.991604157521704277e-02	5.308560995665878579e-01	5.213911513975939549e-01
9.321981053410357543e-01	4.937566201570794400e-01	1.985563647137990051e-01	5.228475911212674410e-01	6.959138155906001710e-01
1.715445203873224855e-01	7.392296635200544808e-01	8.399276564921285271e-01	4.250529103271749598e-02	8.366858816396791632e-01
2.405476170868869890e-02	2.552031654180487719e-01	1.742363095861930722e-01	3.487892377673791344e-01	7.119401892941484844e-01
1.435937657063243167e-01	6.997457393325572372e-01	7.666879817298696276e-01	8.782113149325246892e-01	5.442627557288077789e-01
8.873512753915800966e-01	7.030159257946972939e-01	5.351704488648890701e-01	8.226024455394645996e-01	2.840800309570761240e-01
2.467703660410677236e-01	5.991798285359000165e-01	3.405201887327115040e-01	7.708557577113412940e-01	2.047297513188868212e-01
7.926894683877508951e-01	6.720203866904910228e-01	6.713451588652330493e-03	7.298967719626694439e-01	7.209665228779154056e-01
9.938280769922157587e-01	4.158083830297696348e-01	2.502395959690699723e-01	6.688812331365276975e-01	4.149706438026624644e-01
4.657461560237911025e-01	9.497862351966822603e-01	8.444663630938908927e-02	7.823046447628657640e-01	8.821872852546318589e-01
3.846240954139057422e-01	5.664386109474832676e-01	5.138775430888464779e-02	4.472727049835022450e-01	6.922715272774393469e-01
6.481477118432709128e-01	6.306399976862484547e-01	6.673045448153286374e-01	8.230625085893851223e-01	3.102463983493775057e-01
9.096059056734618897e-01	8.378869546415383951e-01	4.041953368660996526e-01	5.497126617384840985e-01	4.958601247286212876e-01
2.346865016286702188e-01	2.633048850030773602e-01	5.068994611122088489e-01	9.079763146211373703e-01	6.780208681426691530e-01
4.211951443047609045e-01	4.847549920767749709e-01	7.109205833372825856e-01	5.980615019333619387e-01	4.395319603382061846e-01
6.964029191360163740e-01	9.593763895232717553e-01	3.946362405215249058e-01	4.917673915993736600e-03	3.443068344619250043e-01
9.733406026671711508e-01	8.539088386182012158e-01	3.332434390221953313e-01	7.265494601584085999e-01	6.656880022872493363e-01
3.535408701805584641e-01	2.366876089309173370e-01	3.111569327658980644e-01	8.728479789799661326e-01	3.860985433270582856e-01
4.874057772237271324e-01	8.429519547372469335e-01	8.897444670918057685e-01	3.107907278832320319e-01	1.589770241977982446e-01
3.162637602863003217e-01	1.977735210503027696e-01	2.053751933390346451e-01	4.863311907767844389e-01	6.025144161150480793e-01
5.237286611274093451e-01	7.422175870773137785e-01	1.463720396654932809e-02	7.018753678877733826e-01	3.804741052211083607e-01
5.963030619288524070e-01	4.160885540123971937e-01	4.399209706093298866e-02	6.155654065642989226e-01	9.221903643866905531e-01
2.707275848794814532e-01	8.214555946085285720e-01	3.011950572051673714e-01	2.857839230964146493e-01	2.410150641007402506e-02
6.618370637237110943e-01	9.365946333575264626e-01	3.847882888256000111e-01	6.250090722412149358e-02	2.791816059374488956e-01
6.843372808160490539e-01	6.696551305678952737e-01	1.070300511821701273e-01	4.856393577077205981e-01	6.821754220005441516e-01
4.597457110513218925e-01	5.698356431866192784e-01	2.960715204947944601e-01	9.167121513438458713e-03	5.580056495142751150e-01
6.827132073670174606e-01	8.159053466789025766e-01	7.087410868626486948e-01	1.358447560779083574e-01	2.892017948842926511e-01
4.836076529483068764e-02	4.769502214092287140e-01	1.434485795189783808e-01	9.782896322548105816e-01	2.987252744252659742e-01
2.891975728437283788e-01	2.701527998014138232e-01	9.009504337343603453e-01	2.869522524446782574e-01	4.107748003663441727e-01
8.313825906601298721e-01	2.173916308051332402e-01	3.071215216117281210e-01	9.238606113557009669e-01	7.916167389655466291e-01
8.620413664287803757e-01	5.582453041776476166e-01	1.786305287133064246e-01	4.452126149396749000e-01	3.010098927602548047e-01
8.345160774005688786e-02	9.410819147641806826e-01	3.544793052788369758e-01	6.731427124638623694e-01	2.940422344508636376e-01
7.970751521264408668e-01	8.408518813377713341e-01	5.348827553564243775e-01	5.360790127767648405e-01	5.583709904464529972e-01
4.057563558730579167e-01	9.132661061448188455e-01	9.130385339896220920e-01	2.566147911218108479e-02	5.584680129854802111e-01
1.277097884417337514e-01	8.728815240365884742e-01	5.680007947589595929e-01	2.337253162454849820e-01	5.237865650248491045e-01
1.702795833971156858e-01	6.891559464244845223e-01	5.984951049176332472e-01	5.369718164430671292e-01	9.873031316250538980e-01
6.465638684035062145e-01	3.215049130201808048e-01	8.406681001348049742e-01	1.604976112090700235e-01	2.726159957376531606e-01
6.036395358469794914e-01	3.089016014837926427e-01	6.560890765095842569e-01	3.334966108542558594e-03	9.425072945719049633e-01
3.087768860697165385e-01	4.618956550262921512e-01	3.158483511605243432e-01	6.570286575844095367e-01	5.328119180529767851e-01
6.186704033015231197e-01	1.753444731164159887e-01	7.047024284976300956e-01	9.964636999980890364e-01	8.371068086828499233e-01
3.577901123022945162e-01	1.567066749884732380e-01	6.141378702085110719e-01	2.873531229670953646e-01	1.831789910863029780e-01
1.677294420601320724e-01	9.228426668842848457e-01	4.359891622431153468e-01	8.003957424150617284e-01	4.817662738369477005e-03
6.601854341414733485e-01	9.935883844629740391e-01	6.732880268582727146e-01	6.704132742591428773e-02	7.851175734388096128e-01
6.227424088629784915e-02	5.302873601852508001e-01	2.401377594906271007e-01	2.611771029440976832e-01	7.262430922807622258e-01
4.336695910538932441e-01	1.419850517936090961e-01	5.448058566163601624e-01	4.171480413157228062e-01	5.674404891499873482e-02
7.292483069716386712e-01	7.670768649791748217e-01	7.007761222390131994e-01	6.068398491132975803e-01	7.404325071233384126e-01
2.377546130812854264e-01	8.754615998808048527e-01	5.395306854328982826e-01	8.770247259420281827e-01	6.700487329103894663e-01
3.245235346539186994e-01	5.419058214584596689e-01	4.395088332723671165e-01	1.563955411370964166e-01	4.519248762884887638e-01
3.328566744392064125e-01	5.655353624433800963e-02	4.738652872379055525e-01	3.009214203834127410e-01	5.352951649994263095e-01
1.162926617184312228e-03	4.419507307810591756e-01	5.329882464960262745e-01	6.845644296836618237e-01	7.593655558249204907e-01
1.791161491657188298e-01	4.452392401468012739e-01	3.143069368043636125e-01	4.572797472833264321e-01	2.977607663283978745e-01
2.328439952868504026e-01	4.715052547888732848e-01	8.770146640007573380e-01	5.305389331996414048e-01	1.793393083802948818e-01
9.686756473009061619e-01	8.233731889206697963e-01	9.270340801151941701e-01	7.022800159558063582e-01	5.342236428014245364e-01
6.111461910214653903e-01	8.758058883379882253e-03	6.161161849690873771e-01	6.740182172557266371e-01	1.168249911010565967e-01
6.982301850693262146e-03	2.666681569985821509e-01	5.900141166750921817e-01	3.491455547203485832e-01	6.283759018038569399e-01
3.160524585956780985e-01	5.519393546624212776e-01	8.257423496318243572e-01	3.400179546187659385e-01	1.589704859378127111e-01
7.041179353939774899e-01	2.141000289436753024e-01	4.634403722467234088e-01	9.836955280483032915e-01	9.762828125303482096e-01
9.089642175748615660e-01	6.444338428628736404e-01	3.324114077407100964e-01	8.771304663771746224e-01	9.936288528075143400e-02
1.195688665939926842e-01	4.346379199108290070e-01	4.289041425147734898e-01	7.305704211791143043e-01	9.141130282659946094e-01
4.320832085334717076e-01	3.775455266185845371e-01	8.231786679034740484e-01	4.420019684538555316e-01	3.937413731436005815e-01
7.214100582710869514e-02	7.124421044582032181e-01	6.945506351908470322e-02	2.278523477632053984e-01	8.614849951114527116e-01
9.883244920148132051e-01	3.073335993045945846e-01	1.965915823581455557e-01	8.736525178360139421e-01	3.035832275206868935e-01
7.925461281583873197e-01	4.895463129388216705e-01	9.428189031365608042e-02	9.058348443557874274e-01	6.222176800232547267e-01
2.923249858516943078e-01	7.638294294590387556e-01	5.879804452779513468e-02	9.790172719616041519e-01	5.448691111666281728e-01
2.595353238563746778e-01	7.290267695389948122e-01	1.281420067634292392e-01	6.197241760763259055e-01	6.211895531886335586e-01
4.760604182043554067e-01	8.639581127467230726e-01	7.473071868894312075e-01	1.653863892746785247e-01	2.352235386754222279e-01
5.253315421598729884e-01	3.340163479199320662e-01	4.892890973112062891e-02	4.753023124847928216e-01	2.835028652344763200e-01
9.389609105473383233e-01	4.050052381621371822e-03	4.142998737874807880e-01	7.885757321512854023e-01	8.529500231270970012e-02
2.815025937298413217e-01	7.130543235029229709e-02	7.652983676249063283e-01	3.352051572166789839e-01	1.848258995503343494e-01
7.874282320101709809e-01	7.676605187713936296e-01	9.813541101826176449e-01	2.378007758203090072e-01	7.832684954983365477e-01
5.074983977842385530e-01	7.282156922650697695e-01	8.736625646824921487e-01	7.363375742484777886e-01	3.048093950670095476e-01
7.063281134047582066e-01	6.636725534569205553e-01	5.377429161031304083e-01	1.424215873207702598e-01	8.835576310019714885e-01
3.612692261577206132e-01	1.325344584757581767e-01	5.012571859183001521e-02	5.058114780403496491e-01	2.218100978043604510e-01
5.863081358606706539e-01	1.274848854053852731e-01	7.207318274590431839e-01	9.836399874864527604e-01	4.965418750091542544e-01
5.130719814442804561e-01	2.176325626191324414e-01	2.974562740952559903e-01	2.322353370156181596e-01	2.642418601737787087e-01
3.529816078995787754e-01	9.158565724745638681e-01	2.092560764531381512e-01	8.950399498629295625e-01	5.752468445171808886e-01
4.040725628862006369e-01	8.849812463152640918e-01	4.421995803800897740e-01	4.438436559718805796e-02	5.991287218383832824e-01
8.430990665267010797e-01	2.627724048564717974e-01	6.631471819056593553e-01	9.411436674130656543e-01	7.118750501933691632e-01
8.338352412671541369e-01	2.742186464610661956e-01	3.220485126047214486e-01	3.403073018671961547e-01	3.456674938055870339e-02
9.788068012965215337e-01	1.637836917351391808e-01	8.956713722083723406e-01	2.870894301137315585e-01	1.668988088788622148e-01
8.185936067359045332e-02	1.471300114795269787e-01	1.472947912428894668e-01	1.098374061647647837e-01	5.595228576506119378e-01
4.310299850262152566e-01	3.654980164165426704e-01	5.488820201404962518e-01	6.676333102433745781e-01	7.938960557799937812e-01
6.726580184694113118e-01	8.138997932228275722e-01	7.464873997366433533e-01	7.612142351413412333e-01	3.608642438330789126e-01
2.014562420100884932e-02	9.800596962769244636e-01	3.738639306360914683e-01	1.339184051895186967e-01	7.541474147914878357e-01
6.446764079364208921e-02	1.571572312766776891e-01	7.120310194057266617e-01	2.763060052761856511e-02	1.631997269472944545e-01
2.836513905411226499e-01	6.447790113774636289e-01	2.229953748085928833e-01	6.788957588777916330e-01	9.309458914100405824e-01
8.394209306592131936e-01	8.415581163568274237e-01	1.490706878000739311e-01	9.866167316395199061e-01	6.609299579184446660e-01
5.781690394312533066e-02	7.668365144155533386e-01	2.682490983928182970e-01	6.390967073163231760e-01	8.451997175553949138e-02
8.423402283300533977e-01	7.108734166970710477e-01	9.571863821290612639e-01	6.678571598116191943e-01	1.709496011055094966e-01
1.833727539204835777e-01	8.054683356840426356e-01	3.781776494149849954e-01	7.341142074634414705e-01	1.554540132451542878e-01
8.954355371231093041e-01	9.072845324228315800e-01	4.172208762280920080e-01	6.401849671779612505e-01	9.029468735296418691e-01
8.892630541218322637e-01	1.719403028595724026e-01	4.292635030973313004e-01	8.037312842084927134e-01	4.763467084871184642e-01
4.609727505984707596e-01	4.709820769647072858e-01	9.069921156647386962e-01	3.517752183963135382e-01	7.474218194912735092e-01
8.292957566268147618e-01	9.218883608357252291e-01	1.990584605120371275e-01	9.379823449202202568e-01	3.148147617576513291e-01
6.144025198445267621e-01	3.662136058178144804e-02	2.413851063565175536e-03	7.550120237863627848e-01	1.083167505852813406e-01
8.822444031369701678e-01	9.278366560123108009e-01	3.357157605176538384e-01	5.697580506397059708e-01	1.516899658592962830e-02
4.929223431651907905e-02	9.336791988034958134e-01	6.245730575648148486e-01	5.516513820355246622e-01	9.467167629473441925e-01
7.277522783619873037e-01	7.531725205427557412e-01	1.988900432332684209e-01	4.370287915885594510e-01	1.219732472811556612e-01
4.664461743973538077e-01	1.752189429482531313e-01	5.731987942081241405e-01	1.178947571904794822e-01	9.339345951478370544e-01
1.359950436845787092e-01	7.748126574746018180e-01	5.126538643156539621e-01	1.698191984643986352e-01	3.333987966840359363e-01
2.715017658784457666e-02	5.761176718844539524e-01	4.817629851748002068e-01	3.651425319649654888e-01	4.923483723430174264e-01
7.500680375935864230e-02	7.682974607139946288e-01	5.666847634774664355e-01	8.351503826434144573e-01	5.850107073249366518e-01
5.300781884022736090e-01	1.219934638934151439e-01	3.006037553621280223e-01	7.494690528778050753e-01	7.907931657687341520e-01
4.764878523111847342e-01	1.999606693671036606e-01	5.023597864512526767e-01	6.189498653177005760e-02	4.519036207430388030e-01
6.794168280229162526e-03	2.830833424881772364e-01	6.431973974018098117e-01	7.841610674354126953e-02	7.063418659984733727e-01
2.480970172453099698e-01	6.520360602463551869e-01	1.114860133452698632e-01	7.264471225396046394e-01	9.654739410528159205e-01
6.393785832921796697e-01	8.934429231698313156e-01	1.139289221114777595e-01	1.828537432431429632e-01	3.604335733645482875e-01
2.388496216543917194e-01	5.884693262558086113e-01	6.230694946486591279e-01	4.793129051776741090e-01	4.984512059055951072e-01
2.927831718384393822e-01	8.982850307471124118e-02	6.472202821635698600e-01	2.594437514217413643e-01	8.820298103166135384e-02
6.160455456350143466e-01	9.563761726057861123e-01	9.666288867033624443e-01	4.231215617058728951e-01	7.617864670393152959e-01
6.614302593162455501e-01	2.326954056796597392e-01	6.305303198752603144e-01	6.440498552136646460e-01	1.924407165802746178e-01
5.222821880589195720e-01	2.724221914583473403e-01	9.294572803575412712e-01	1.155115251857994352e-01	6.861961222860128995e-01
5.660160358829942062e-01	1.426836242535354238e-01	5.678380628264200203e-01	4.610265432742292058e-01	9.061148182696808773e-01
7.107168957863290171e-01	4.159094517385186762e-02	8.768782068553639952e-01	7.159129759717801633e-01	7.074145130919873292e-02
6.916994264696789685e-01	1.115814375515009615e-01	9.314977220094327048e-01	1.076690653415414145e-01	5.982771019425158210e-01
6.246428899320772832e-01	7.832613299761034265e-01	4.184815098990818383e-01	4.990763784000791237e-01	7.064454450013519793e-01
7.077402837002655378e-02	5.101510034558267570e-01	7.727137822703814551e-01	1.362133948041837073e-01	8.646671129055427674e-02
1.585573664746625644e-01	6.599137362458121769e-01	6.515205804789034882e-01	6.324451797722464574e-01	5.701756789796106339e-01
5.272429412573954588e-01	9.131191624580052846e-01	6.610602802970607650e-01	5.347800207730015742e-01	4.063958430360756768e-01
9.323736823369612736e-01	4.723850249519713218e-01	8.010124255373646251e-01	9.266385837192286923e-01	4.959849348069058639e-01
1.208644017328431852e-01	4.965579470269434470e-01	5.133305466497565250e-01	7.600227808209547575e-01	5.771491101286940761e-03
6.807296527309629752e-01	8.942685988036188638e-01	6.359599350182709721e-01	7.112364493975037449e-01	4.529226422093381998e-01
4.514374430437864127e-01	1.802438865207729446e-01	6.508812511881579832e-01	9.685616243992412056e-02	8.280076891830986385e-01
5.484582348483495462e-01	3.057789059144533361e-02	9.217934250326912382e-01	8.505212873286401853e-01	6.263155022090698409e-01
6.648006160875581383e-01	1.271137345805707364e-01	8.103257190378663211e-01	7.852423319549350911e-02	9.523994773883124321e-01
9.516638602679915460e-01	1.266698809089874533e-01	9.542472288740289077e-02	3.309160561562625169e-01	4.552721272466421221e-01
7.762186684716220197e-01	5.390570911174393798e-01	9.535446290153479776e-01	9.288316488080785582e-01	4.270469787831295827e-01
3.924013833046168243e-01	1.572241113065336870e-01	1.219660913303883820e-01	3.298737983619858261e-01	8.481358457974889076e-01
2.434521586604893040e-01	2.811933232908241376e-01	9.470260831361768661e-01	3.360743906511900470e-01	6.173258312798740599e-01
9.034188097045073862e-01	6.691607387348785796e-01	6.367938060402579259e-01	3.832264082928790172e-01	9.724785228487076161e-02
6.847382772431392928e-01	9.384515722454864761e-01	5.703674510481112625e-01	9.309573943103728322e-01	2.008531701292411986e-01
5.727014450911913634e-01	9.514134783884371505e-01	9.287811149205875694e-01	1.606109509755671017e-02	2.253005019194707081e-01
8.322077123692912526e-01	2.193141367305421197e-01	2.356232403086689908e-01	8.681801904826353944e-01	1.986492693791678255e-01
7.523871533316548454e-01	8.436410636476556757e-01	3.235033762404495583e-01	8.150190516690803966e-01	1.587007594887953621e-01
3.459550722955163637e-01	5.583485603812105014e-01	5.174885032148416331e-01	2.257191978427181001e-01	9.269818527772706318e-01
3.017764825974629250e-01	6.932973619772164753e-02	8.420096135917219948e-01	7.178743596880443611e-01	1.750793851445819893e-01
3.778230900507985046e-01	4.711605296738529125e-01	7.120423442729789665e-01	6.845530249660620736e-01	1.045846038101377884e-01
1.232036101090816516e-02	5.360305018949012013e-01	4.775526957002076411e-01	5.184848528110878041e-01	1.029693938973127443e-01
6.463815446336370618e-01	8.102166647365294239e-03	1.838204378212304757e-02	2.401512657559776720e-01	7.030588385428471199e-03
3.869177660489935278e-01	3.717119356219455995e-02	3.035770236367030250e-02	5.065446542383075235e-01	5.284450019247817210e-01
5.484697516352002866e-01	6.323707870242113449e-01	8.788644807779355528e-02	2.316994263902577567e-01	4.913063068435307157e-01
9.132722082773441219e-01	8.643110837677205893e-01	2.233253782763253703e-01	4.470943091273398284e-01	9.289811877724821754e-01
5.756869763603624790e-01	8.260788441225674905e-01	3.500110761840424800e-01	3.992380310673080412e-01	8.872395121790895844e-01
5.756987141222742466e-01	4.935310755817124972e-01	8.618978804479872080e-01	6.151263563497307851e-01	2.154085668873778614e-01
9.085445455607933374e-01	6.040738450511143887e-01	9.723583002370757011e-01	1.848142778769836791e-01	8.007153705838814250e-01
4.833789677525490713e-02	7.082108810648268804e-02	4.000701471935890208e-01	4.311771124705585656e-01	8.344124186727331915e-01
9.654663715872847662e-01	2.121848688444968323e-01	4.029660097483498404e-01	3.616716931292192072e-01	1.593553021636726630e-01
5.143424997891649086e-01	7.928750028418714013e-01	6.823443334641157154e-01	9.677087859458231023e-01	1.168896733207690497e-01
9.975760454800058907e-01	6.233825257725760238e-01	7.459246189833995677e-01	9.678120714265578961e-01	8.011555708218692784e-01
1.999138612106605706e-01	8.493137650134419125e-01	1.160967021665257892e-01	9.069465443189475007e-01	4.368180182526172350e-01
6.160543679649743698e-02	5.853498377135365471e-01	2.892037576493895479e-01	1.283869110257466195e-01	4.264495397654303188e-01
5.435704462795595271e-01	5.755916232723485848e-01	8.312303297760510468e-01	1.681333253798850125e-01	4.969222276518081571e-03
6.353748256398031868e-01	7.535779063991021598e-01	5.865340530035101363e-02	1.010041153135347036e-01	9.666033499665495077e-01
